Created on 07-22-2018,http://www.CryptoDataDownload.com,,,,,,
Date,Symbol,Open,High,Low,Close,Volume From,Volume To
2018-05-29 12-AM,NEOUSD,47.72,48.43,47.72,48.43,381.11,18310.73
2018-05-28 11-PM,NEOUSD,48.32,48.41,47.52,47.72,403.04,19189.54
2018-05-28 10-PM,NEOUSD,48.41,48.41,47.5,48.32,1002.45,47976.98
2018-05-28 09-PM,NEOUSD,49.13,49.13,48.41,48.41,972.59,47184.87
2018-05-28 08-PM,NEOUSD,49.13,49.13,48.7,49.13,124.99,6133.74
2018-05-28 07-PM,NEOUSD,49.1,49.13,48.7,49.13,418.68,20513.76
2018-05-28 06-PM,NEOUSD,49.42,49.42,48.9,49.1,96.05,4716.02
2018-05-28 05-PM,NEOUSD,48.97,49.47,48.97,49.42,48.79,2407.22
2018-05-28 04-PM,NEOUSD,49.65,49.65,48.97,48.97,54.54,2699.68
2018-05-28 03-PM,NEOUSD,49.16,49.7,48.91,49.65,275.58,13548.43
2018-05-28 02-PM,NEOUSD,49.54,50.1,49.16,49.16,1101.77,54969.91
2018-05-28 01-PM,NEOUSD,50,50.24,49.38,49.54,250.04,12447.73
2018-05-28 12-PM,NEOUSD,49.39,50,48.65,50,1188.66,58341.46
2018-05-28 11-AM,NEOUSD,49,49.39,48.96,49.39,11.72,575.5
2018-05-28 10-AM,NEOUSD,49.54,49.54,48.96,49,31.83,1561.32
2018-05-28 09-AM,NEOUSD,49.41,49.54,48.96,49.54,127.19,6253.4
2018-05-28 08-AM,NEOUSD,49.2,49.76,49.01,49.41,273.59,13430.19
2018-05-28 07-AM,NEOUSD,49.7,49.95,49.1,49.2,265.27,13064.54
2018-05-28 06-AM,NEOUSD,49.56,49.86,49.36,49.7,682.19,33888.31
2018-05-28 05-AM,NEOUSD,50.63,50.92,49.36,49.56,2064.79,103200.68
2018-05-28 04-AM,NEOUSD,52,52,50.6,50.63,576.92,29306.31
2018-05-28 03-AM,NEOUSD,52,52.18,52,52,18.7,972.6
2018-05-28 02-AM,NEOUSD,51.68,52.2,51.68,52,65.94,3426.52
2018-05-28 01-AM,NEOUSD,52.08,52.41,51.57,51.68,227.03,11741.96
2018-05-28 12-AM,NEOUSD,52.75,53.18,52,52.08,254.51,13331.91
2018-05-27 11-PM,NEOUSD,52.19,52.75,52.19,52.75,90.83,4767.2
2018-05-27 10-PM,NEOUSD,52.38,52.38,52.19,52.19,33.1,1730.26
2018-05-27 09-PM,NEOUSD,52.42,52.42,52,52.38,11.6,603.94
2018-05-27 08-PM,NEOUSD,52.01,52.42,52.01,52.42,26.74,1392
2018-05-27 07-PM,NEOUSD,51.58,52.01,51.52,52.01,158.95,8247.22
2018-05-27 06-PM,NEOUSD,52.3,52.42,51.58,51.58,351.72,18164.89
2018-05-27 05-PM,NEOUSD,52.1,52.3,51.83,52.3,7.54,391.92
2018-05-27 04-PM,NEOUSD,51.99,52.1,51.78,52.1,193.52,10060.15
2018-05-27 03-PM,NEOUSD,51.8,51.99,51.8,51.99,21.27,1105.88
2018-05-27 02-PM,NEOUSD,51.89,51.99,51.38,51.8,91.01,4713.79
2018-05-27 01-PM,NEOUSD,51.6,52.2,51.37,51.89,276.62,14345.42
2018-05-27 12-PM,NEOUSD,51.7,52.42,51.6,51.6,21.85,1132.76
2018-05-27 11-AM,NEOUSD,51.9,51.9,51.7,51.7,4,206.82
2018-05-27 10-AM,NEOUSD,51.66,52.15,51.66,51.9,84,4356.59
2018-05-27 09-AM,NEOUSD,51.66,51.66,51.66,51.66,17.18,887.55
2018-05-27 08-AM,NEOUSD,51.71,51.71,51.66,51.66,28.43,1469.58
2018-05-27 07-AM,NEOUSD,51.38,51.89,51.01,51.71,47.15,2424.49
2018-05-27 06-AM,NEOUSD,51.33,51.89,51.15,51.38,65.98,3393.57
2018-05-27 05-AM,NEOUSD,51.62,51.62,50.5,51.33,956.89,48800.98
2018-05-27 04-AM,NEOUSD,51.34,51.62,51.34,51.62,40.49,2090.17
2018-05-27 03-AM,NEOUSD,51.56,51.62,51.34,51.34,28.04,1445.18
2018-05-27 02-AM,NEOUSD,51.85,51.85,51.5,51.56,38.79,2000.7
2018-05-27 01-AM,NEOUSD,51.33,51.89,51.33,51.85,201.04,10335.65
2018-05-27 12-AM,NEOUSD,51.85,52.5,51.33,51.33,667.53,34461.78
2018-05-26 11-PM,NEOUSD,52.41,52.53,51.72,51.85,108.37,5651.14
2018-05-26 10-PM,NEOUSD,53.73,53.73,51.6,52.41,369.44,19361.54
2018-05-26 09-PM,NEOUSD,53.8,54.54,53.3,53.73,338.87,18236.24
2018-05-26 08-PM,NEOUSD,54.14,54.21,53.7,53.8,56.37,3037.71
2018-05-26 07-PM,NEOUSD,53.98,54.25,53.91,54.14,27.51,1489.28
2018-05-26 06-PM,NEOUSD,54.05,54.05,53.81,53.98,8.24,444.5
2018-05-26 05-PM,NEOUSD,54.09,54.25,53.55,54.05,9.53,515.96
2018-05-26 04-PM,NEOUSD,53.98,54.25,53.45,54.09,177.15,9588.42
2018-05-26 03-PM,NEOUSD,54,54.25,53.75,53.98,849.88,45910.98
2018-05-26 02-PM,NEOUSD,53.83,54.12,53.6,54,102.1,5498.71
2018-05-26 01-PM,NEOUSD,53.13,53.93,53.13,53.83,109.65,5853.94
2018-05-26 12-PM,NEOUSD,53.5,53.62,53.07,53.13,79.56,4224.01
2018-05-26 11-AM,NEOUSD,53.93,53.93,53.09,53.5,22.83,1223.31
2018-05-26 10-AM,NEOUSD,53.82,53.93,53.07,53.93,396.76,21144.02
2018-05-26 09-AM,NEOUSD,53.46,54,53.46,53.82,186.26,10041.42
2018-05-26 08-AM,NEOUSD,53.5,54,53.39,53.46,192.63,10324.93
2018-05-26 07-AM,NEOUSD,52.02,54,51.68,53.5,876.36,46905.17
2018-05-26 06-AM,NEOUSD,52.4,52.58,52.02,52.02,139.36,7308.21
2018-05-26 05-AM,NEOUSD,51.97,52.4,51.97,52.4,123.79,6471.62
2018-05-26 04-AM,NEOUSD,52.55,52.55,51.97,51.97,27.8,1447.29
2018-05-26 03-AM,NEOUSD,51.62,52.55,51.62,52.55,135.87,7087.09
2018-05-26 02-AM,NEOUSD,52.21,52.21,51.6,51.62,141.96,7332.49
2018-05-26 01-AM,NEOUSD,51.71,52.21,51.64,52.21,133.21,6942.13
2018-05-26 12-AM,NEOUSD,53,53,51.68,51.71,306.01,16052.8
2018-05-25 11-PM,NEOUSD,52.44,53,51.5,53,2636.14,136507.26
2018-05-25 10-PM,NEOUSD,52.61,52.61,52.13,52.44,48.91,2563.55
2018-05-25 09-PM,NEOUSD,52.61,52.61,52.61,52.61,0.6556,34.49
2018-05-25 08-PM,NEOUSD,52.51,53,51.88,52.61,326.62,17012.34
2018-05-25 07-PM,NEOUSD,52.12,52.58,51.99,52.51,27.48,1438.95
2018-05-25 06-PM,NEOUSD,52.49,53.08,51.88,52.12,285.89,15052.64
2018-05-25 05-PM,NEOUSD,53.55,53.55,52.2,52.49,211.29,11126.34
2018-05-25 04-PM,NEOUSD,53.4,53.58,52.66,53.55,127.9,6816.97
2018-05-25 03-PM,NEOUSD,53.45,53.8,52.85,53.4,655.79,34711.14
2018-05-25 02-PM,NEOUSD,53.92,53.92,53.45,53.45,91.31,4905.25
2018-05-25 01-PM,NEOUSD,54.15,54.77,53.47,53.92,560.88,30180.87
2018-05-25 12-PM,NEOUSD,54.35,54.99,54.15,54.15,133.76,7300.06
2018-05-25 11-AM,NEOUSD,53.34,54.35,53,54.35,94.55,5057.03
2018-05-25 10-AM,NEOUSD,53.76,54.3,53.2,53.34,188.29,10086.26
2018-05-25 09-AM,NEOUSD,53.16,54.21,53.16,53.76,175.95,9460.78
2018-05-25 08-AM,NEOUSD,53.65,53.85,53.03,53.16,199.32,10604.12
2018-05-25 07-AM,NEOUSD,53.49,53.9,52.6,53.65,1743.38,92840.06
2018-05-25 06-AM,NEOUSD,55.68,55.74,53.49,53.49,348.57,19036.14
2018-05-25 05-AM,NEOUSD,55.25,55.8,55.02,55.68,177.47,9860.1
2018-05-25 04-AM,NEOUSD,55.21,55.8,55.21,55.25,321.2,17809.85
2018-05-25 03-AM,NEOUSD,56,56.22,55.21,55.21,423.88,23782.09
2018-05-25 02-AM,NEOUSD,54.34,56,54.34,56,195.43,10834.91
2018-05-25 01-AM,NEOUSD,54.68,54.68,54,54.34,35.67,1931.61
2018-05-25 12-AM,NEOUSD,54.7,55.3,54,54.68,486.84,26470.44
2018-05-24 11-PM,NEOUSD,54.5,55.33,54.5,54.7,492.41,27069.08
2018-05-24 10-PM,NEOUSD,54.5,54.5,54,54.5,122.33,6656.13
2018-05-24 09-PM,NEOUSD,54,54.5,53.5,54.5,221.2,11900.25
2018-05-24 08-PM,NEOUSD,54.6,55.03,53.5,54,620.38,33554.21
2018-05-24 07-PM,NEOUSD,54.55,55.1,54.22,54.6,189.26,10323.51
2018-05-24 06-PM,NEOUSD,53.7,54.55,53.41,54.55,530.14,28458.19
2018-05-24 05-PM,NEOUSD,53.2,53.79,53,53.7,877.7,46783.53
2018-05-24 04-PM,NEOUSD,53.39,54,53,53.2,1140.72,61122.93
2018-05-24 03-PM,NEOUSD,53.51,54,53.39,53.39,332.11,17863.68
2018-05-24 02-PM,NEOUSD,53,53.81,52.65,53.51,361.56,19199.43
2018-05-24 01-PM,NEOUSD,53.2,53.85,53,53,564.15,30088.43
2018-05-24 12-PM,NEOUSD,51.92,53.87,50.7,53.2,1082.87,56183.11
2018-05-24 11-AM,NEOUSD,51.01,51.92,51.01,51.92,444.84,22811.41
2018-05-24 10-AM,NEOUSD,50.75,51.89,50.75,51.01,470.18,24088.61
2018-05-24 09-AM,NEOUSD,51.01,51.79,50.01,50.75,2020.66,101884.62
2018-05-24 08-AM,NEOUSD,52.63,53,50.69,51.01,1236.65,63624.91
2018-05-24 07-AM,NEOUSD,53.26,54.06,52.5,52.63,739.34,39051.68
2018-05-24 06-AM,NEOUSD,54.07,54.53,53.14,53.26,219.08,11740.75
2018-05-24 05-AM,NEOUSD,54.86,54.86,53.62,54.07,360.82,19726.55
2018-05-24 04-AM,NEOUSD,53.3,54.86,53.05,54.86,731.25,39641.23
2018-05-24 03-AM,NEOUSD,53.39,53.68,52.89,53.3,138.07,7355.88
2018-05-24 02-AM,NEOUSD,53.13,53.82,52.9,53.39,401.86,21444.16
2018-05-24 01-AM,NEOUSD,53.43,54.25,52.8,53.13,340.07,18180.69
2018-05-24 12-AM,NEOUSD,52,53.43,51.84,53.43,439.88,23197.14
2018-05-23 11-PM,NEOUSD,52.47,52.57,51.7,52,135.09,7028.62
2018-05-23 10-PM,NEOUSD,53.55,53.55,52.47,52.47,240.25,12707.57
2018-05-23 09-PM,NEOUSD,52.95,53.61,52.78,53.55,184.69,9871.9
2018-05-23 08-PM,NEOUSD,53.99,54.32,52.56,52.95,421.07,22601.63
2018-05-23 07-PM,NEOUSD,52.09,53.99,52.09,53.99,272.8,14560.76
2018-05-23 06-PM,NEOUSD,52.44,52.9,51.69,52.09,1653.09,86715.3
2018-05-23 05-PM,NEOUSD,53.53,53.53,51.35,52.44,3190.95,166246.31
2018-05-23 04-PM,NEOUSD,53.23,53.77,52.3,53.53,3050.15,160908.78
2018-05-23 03-PM,NEOUSD,55.1,55.44,52.77,53.23,2414.78,128908.51
2018-05-23 02-PM,NEOUSD,56.19,56.19,55,55.1,612.95,33948.71
2018-05-23 01-PM,NEOUSD,56.15,56.97,55.87,56.19,613.64,34573.45
2018-05-23 12-PM,NEOUSD,56.37,57,55.53,56.15,1480.8,82860.99
2018-05-23 11-AM,NEOUSD,55.86,56.37,55.23,56.37,139.41,7779.9
2018-05-23 10-AM,NEOUSD,55.2,57.43,55.2,55.86,413.67,23451.92
2018-05-23 09-AM,NEOUSD,54.9,55.2,54.32,55.2,227.81,12494.65
2018-05-23 08-AM,NEOUSD,55.3,55.5,54.45,54.9,663.37,36475.68
2018-05-23 07-AM,NEOUSD,56.41,56.91,55.01,55.3,795.86,44295.3
2018-05-23 06-AM,NEOUSD,56.5,56.91,55.99,56.41,1539.17,87130.6
2018-05-23 05-AM,NEOUSD,56,56.5,55.99,56.5,227.69,12840.97
2018-05-23 04-AM,NEOUSD,56.85,57,56,56,533.1,30192.63
2018-05-23 03-AM,NEOUSD,56.5,57,56.1,56.85,147.64,8337.94
2018-05-23 02-AM,NEOUSD,56,56.68,56,56.5,523.58,29398.75
2018-05-23 01-AM,NEOUSD,56.77,56.77,56,56,1015.34,57074.33
2018-05-23 12-AM,NEOUSD,57,57.79,56.77,56.77,648.12,37130.31
2018-05-22 11-PM,NEOUSD,56.92,57.83,56.9,57,575.13,33055.95
2018-05-22 10-PM,NEOUSD,57.73,58.01,56.8,56.92,823.63,47158.36
2018-05-22 09-PM,NEOUSD,58.1,58.52,57.71,57.73,237.04,13737.97
2018-05-22 08-PM,NEOUSD,58.27,59,58,58.1,373.72,21741.17
2018-05-22 07-PM,NEOUSD,59,59.59,58.23,58.27,404.87,23660.37
2018-05-22 06-PM,NEOUSD,59.35,59.46,58.2,59,1905.37,111651.28
2018-05-22 05-PM,NEOUSD,60.01,60.01,59.35,59.35,195.16,11677.17
2018-05-22 04-PM,NEOUSD,59.9,60.01,59.35,60.01,81.2,4853.2
2018-05-22 03-PM,NEOUSD,59.5,59.9,59.12,59.9,182.8,10878.18
2018-05-22 02-PM,NEOUSD,59.7,60.01,59.18,59.5,318.43,19034.75
2018-05-22 01-PM,NEOUSD,59.13,60.01,59.13,59.7,164.67,9838.78
2018-05-22 12-PM,NEOUSD,59.23,59.4,58.87,59.13,663.32,39152.67
2018-05-22 11-AM,NEOUSD,59.95,60.01,59.06,59.23,117.63,6986.2
2018-05-22 10-AM,NEOUSD,59.6,59.95,59.3,59.95,67.19,4012.86
2018-05-22 09-AM,NEOUSD,60.2,60.25,59.3,59.6,797.94,47566.57
2018-05-22 08-AM,NEOUSD,60.94,60.97,60.02,60.2,419,25338.34
2018-05-22 07-AM,NEOUSD,60.71,61.2,60.54,60.94,595.81,36183.77
2018-05-22 06-AM,NEOUSD,60.36,61.19,60.25,60.71,170.74,10409.13
2018-05-22 05-AM,NEOUSD,60.53,60.53,60.07,60.36,109.12,6567.65
2018-05-22 04-AM,NEOUSD,60.11,60.53,59.99,60.53,203.9,12256.97
2018-05-22 03-AM,NEOUSD,61,61,60,60.11,284.15,17167.2
2018-05-22 02-AM,NEOUSD,60.4,61.25,60,61,379.08,23057.19
2018-05-22 01-AM,NEOUSD,61.31,61.41,60.24,60.4,425.43,25840.79
2018-05-22 12-AM,NEOUSD,62.25,62.25,61,61.31,1805.33,110866.95
2018-05-21 11-PM,NEOUSD,62.51,63.3,62.25,62.25,182.19,11426.43
2018-05-21 10-PM,NEOUSD,62.51,62.51,61.99,62.51,209.12,13001.45
2018-05-21 09-PM,NEOUSD,62.99,63.26,62.38,62.51,188.23,11759.88
2018-05-21 08-PM,NEOUSD,62.84,63.41,62.32,62.99,262.38,16517.27
2018-05-21 07-PM,NEOUSD,60.87,62.84,60.6,62.84,343.48,21152.67
2018-05-21 06-PM,NEOUSD,61.21,61.21,60.46,60.87,891.75,54192.98
2018-05-21 05-PM,NEOUSD,61.7,61.7,61.1,61.21,204.16,12551.11
2018-05-21 04-PM,NEOUSD,61.65,62.15,61.09,61.7,532.35,32720.04
2018-05-21 03-PM,NEOUSD,62.2,62.31,61.65,61.65,1027.89,63398.73
2018-05-21 02-PM,NEOUSD,64,64,61.5,62.2,800.1,49876.88
2018-05-21 01-PM,NEOUSD,63.93,64.1,63.22,64,172.78,11032.32
2018-05-21 12-PM,NEOUSD,63.73,64.17,63.33,63.93,119.79,7649.66
2018-05-21 11-AM,NEOUSD,63,63.73,62.46,63.73,437.01,27418.08
2018-05-21 10-AM,NEOUSD,63.33,63.41,62.45,63,731.68,46060.78
2018-05-21 09-AM,NEOUSD,65.24,65.24,62.64,63.33,569.93,36472.35
2018-05-21 08-AM,NEOUSD,65.5,65.75,64.41,65.24,773.67,50192.16
2018-05-21 07-AM,NEOUSD,65.18,66.57,64.57,65.5,442.02,29083.79
2018-05-21 06-AM,NEOUSD,64.69,65.76,64,65.18,276.71,18019.23
2018-05-21 05-AM,NEOUSD,64.64,65.29,64.2,64.69,988.95,64249.71
2018-05-21 04-AM,NEOUSD,64.72,66.2,64.15,64.64,1612.23,105533.88
2018-05-21 03-AM,NEOUSD,63.89,64.72,63.84,64.72,193.86,12493.35
2018-05-21 02-AM,NEOUSD,62.5,64.16,62.5,63.89,93.59,5925.31
2018-05-21 01-AM,NEOUSD,63.76,63.76,62.5,62.5,752.47,47191.26
2018-05-21 12-AM,NEOUSD,64.06,64.33,63.05,63.76,307.59,19641.01
2018-05-20 11-PM,NEOUSD,62.9,64.14,62.7,64.06,1883.77,120397.7
2018-05-20 10-PM,NEOUSD,63.62,64.15,62.9,62.9,203,12873.91
2018-05-20 09-PM,NEOUSD,64,64,63.62,63.62,143.85,9179.88
2018-05-20 08-PM,NEOUSD,63.05,64.17,63,64,324.19,20658.98
2018-05-20 07-PM,NEOUSD,63.39,63.39,62.68,63.05,101.81,6404.48
2018-05-20 06-PM,NEOUSD,62.91,63.6,62.91,63.39,361.51,22829.93
2018-05-20 05-PM,NEOUSD,62.52,63.25,62.51,62.91,688.6,43278.09
2018-05-20 04-PM,NEOUSD,60.91,62.52,60.91,62.52,1178.38,72880.08
2018-05-20 03-PM,NEOUSD,60.65,60.91,60.6,60.91,167.67,10193.34
2018-05-20 02-PM,NEOUSD,60,60.7,60,60.65,534.51,32223.71
2018-05-20 01-PM,NEOUSD,60.58,60.58,60,60,39.09,2354.62
2018-05-20 12-PM,NEOUSD,60.5,60.8,60,60.58,227.44,13761.45
2018-05-20 11-AM,NEOUSD,60.05,60.5,60,60.5,26.21,1578.65
2018-05-20 10-AM,NEOUSD,60.84,60.89,60.05,60.05,723.84,43743.04
2018-05-20 09-AM,NEOUSD,60.21,60.84,59.93,60.84,156.17,9447.3
2018-05-20 08-AM,NEOUSD,59.88,60.29,59.78,60.21,569.63,34305.71
2018-05-20 07-AM,NEOUSD,60.06,60.06,59.88,59.88,12.53,750.62
2018-05-20 06-AM,NEOUSD,60.06,60.06,60.06,60.06,106,6366.64
2018-05-20 05-AM,NEOUSD,59.68,60.06,59.55,60.06,212.98,12784.26
2018-05-20 04-AM,NEOUSD,59.73,59.75,59.68,59.68,9.96,595.13
2018-05-20 03-AM,NEOUSD,59.49,60,59.49,59.73,204.43,12201.7
2018-05-20 02-AM,NEOUSD,58.58,59.49,58.58,59.49,407.5,24195.97
2018-05-20 01-AM,NEOUSD,58.72,59.18,58.58,58.58,1511.47,88573.61
2018-05-20 12-AM,NEOUSD,59.19,59.3,58.72,58.72,0.6137,36.2
2018-05-19 11-PM,NEOUSD,59.27,59.27,58.6,59.19,14.61,860.21
2018-05-19 10-PM,NEOUSD,58.85,59.5,58.6,59.27,873.89,51738.37
2018-05-19 09-PM,NEOUSD,59.59,59.7,58.85,58.85,377.33,22445.62
2018-05-19 08-PM,NEOUSD,59.7,60.09,59.59,59.59,47.69,2842.48
2018-05-19 07-PM,NEOUSD,59.75,60,59.7,59.7,17.71,1061.94
2018-05-19 06-PM,NEOUSD,59.59,60.08,59.59,59.75,23.73,1418.7
2018-05-19 05-PM,NEOUSD,60,60.15,59.59,59.59,68.8,4106.81
2018-05-19 04-PM,NEOUSD,60.29,60.29,59.59,60,34.56,2064.43
2018-05-19 03-PM,NEOUSD,59.74,60.29,59.62,60.29,129.95,7797.23
2018-05-19 02-PM,NEOUSD,60.18,60.42,59.74,59.74,79.56,4790.57
2018-05-19 01-PM,NEOUSD,60.25,60.8,59.69,60.18,487.24,29303.75
2018-05-19 12-PM,NEOUSD,60,60.3,59.97,60.25,185.6,11168.36
2018-05-19 11-AM,NEOUSD,59,60,58.95,60,115.92,6928.17
2018-05-19 10-AM,NEOUSD,58.6,59,58.46,59,880.51,51608.04
2018-05-19 09-AM,NEOUSD,58.64,58.82,58.46,58.6,5.18,303.43
2018-05-19 08-AM,NEOUSD,58.64,59,57.71,58.64,909.12,53445.23
2018-05-19 07-AM,NEOUSD,59.25,59.54,58,58.64,195.27,11418.82
2018-05-19 06-AM,NEOUSD,59.82,59.82,59.25,59.25,14.53,867.71
2018-05-19 05-AM,NEOUSD,59.93,59.93,59.25,59.82,13.95,830.41
2018-05-19 04-AM,NEOUSD,59.86,60.06,59.25,59.93,159.96,9537.12
2018-05-19 03-AM,NEOUSD,59.5,60,59.45,59.86,183.59,10965.51
2018-05-19 02-AM,NEOUSD,58.88,59.5,58.85,59.5,25.44,1507.01
2018-05-19 01-AM,NEOUSD,59.5,59.5,58.88,58.88,162.31,9615.31
2018-05-19 12-AM,NEOUSD,59.1,59.97,59.1,59.5,522.61,31302.3
2018-05-18 11-PM,NEOUSD,59.36,59.97,59,59.1,66.19,3931.68
2018-05-18 10-PM,NEOUSD,59.98,60,59,59.36,24.02,1421.87
2018-05-18 09-PM,NEOUSD,60.3,60.3,59.27,59.98,285.09,17113.55
2018-05-18 08-PM,NEOUSD,59.18,60.3,59.18,60.3,806.74,48394.9
2018-05-18 07-PM,NEOUSD,58.77,59.8,58.77,59.18,586.73,34906.26
2018-05-18 06-PM,NEOUSD,57.2,58.77,57.2,58.77,161.95,9432.37
2018-05-18 05-PM,NEOUSD,57.9,58.13,57.2,57.2,23.48,1355.91
2018-05-18 04-PM,NEOUSD,58,58,57.8,57.9,16.53,957.5
2018-05-18 03-PM,NEOUSD,57.5,58.44,57.1,58,495.61,28639.01
2018-05-18 02-PM,NEOUSD,58.22,58.79,57.1,57.5,237.71,13737.49
2018-05-18 01-PM,NEOUSD,58.75,59.13,58.16,58.22,933.94,54798.88
2018-05-18 12-PM,NEOUSD,58.09,58.85,58.09,58.75,14.12,827.84
2018-05-18 11-AM,NEOUSD,58.09,58.76,58.09,58.09,194.58,11314.35
2018-05-18 10-AM,NEOUSD,58.28,58.76,58.09,58.09,148.15,8680.56
2018-05-18 09-AM,NEOUSD,58,58.75,58,58.28,140.1,8196.3
2018-05-18 08-AM,NEOUSD,58.51,58.86,57.93,58,271.98,15862.01
2018-05-18 07-AM,NEOUSD,58,59.18,57.5,58.51,573.9,33474
2018-05-18 06-AM,NEOUSD,58.68,58.79,58,58,368.56,21454.3
2018-05-18 05-AM,NEOUSD,59.18,59.18,57.8,58.68,466.91,27254.62
2018-05-18 04-AM,NEOUSD,58.17,59.18,57.84,59.18,633.05,37049.47
2018-05-18 03-AM,NEOUSD,58.03,58.33,57.8,58.17,267.42,15552.39
2018-05-18 02-AM,NEOUSD,57.57,58.03,57.48,58.03,349.67,20163.53
2018-05-18 01-AM,NEOUSD,58,58.5,57.26,57.57,546.05,31541.45
2018-05-18 12-AM,NEOUSD,57.87,58,56.7,58,253.6,14470.62
2018-05-17 11-PM,NEOUSD,57.35,58.05,56.75,57.87,117.4,6722.8
2018-05-17 10-PM,NEOUSD,57.83,58.05,56.75,57.35,991.8,56676.55
2018-05-17 09-PM,NEOUSD,58.91,58.91,57.83,57.83,759.96,44134.84
2018-05-17 08-PM,NEOUSD,58.2,59.59,58.1,58.91,162.89,9578.36
2018-05-17 07-PM,NEOUSD,58.3,58.67,58.1,58.2,437.05,25486.11
2018-05-17 06-PM,NEOUSD,59.61,59.7,58.1,58.3,1225.96,72155.21
2018-05-17 05-PM,NEOUSD,59.59,60.14,59,59.61,608.81,36014.6
2018-05-17 04-PM,NEOUSD,60.88,60.88,59.59,59.59,349.04,20907.86
2018-05-17 03-PM,NEOUSD,60.51,60.9,59.83,60.88,254.57,15327.49
2018-05-17 02-PM,NEOUSD,60.33,61.09,60.2,60.51,368.06,22364.15
2018-05-17 01-PM,NEOUSD,60.66,60.93,59.6,60.33,1012.73,60841.32
2018-05-17 12-PM,NEOUSD,60.62,61.61,60.62,60.66,10.29,627.98
2018-05-17 11-AM,NEOUSD,61.31,61.7,60.62,60.62,837.7,51597.37
2018-05-17 10-AM,NEOUSD,61.11,61.6,60.41,61.31,282.06,17063.84
2018-05-17 09-AM,NEOUSD,61.09,61.7,60.95,61.11,190.59,11655.49
2018-05-17 08-AM,NEOUSD,60.78,61.09,60.32,61.09,448.76,27146.27
2018-05-17 07-AM,NEOUSD,62.04,62.22,60.78,60.78,671.55,41165.12
2018-05-17 06-AM,NEOUSD,62.21,62.4,62,62.04,189.93,11797.14
2018-05-17 05-AM,NEOUSD,61.85,62.27,61.13,62.21,152.66,9380.05
2018-05-17 04-AM,NEOUSD,62.15,62.4,61.85,61.85,85.99,5338.96
2018-05-17 03-AM,NEOUSD,62.7,63.63,62.15,62.15,486.12,30514.23
2018-05-17 02-AM,NEOUSD,62.29,63.24,62.29,62.7,660.89,41622.06
2018-05-17 01-AM,NEOUSD,62.19,62.29,61.13,62.29,180.22,11142.99
2018-05-17 12-AM,NEOUSD,61.61,62.62,61.48,62.19,106.89,6647.75
2018-05-16 11-PM,NEOUSD,61,61.67,61,61.61,10.79,659.14
2018-05-16 10-PM,NEOUSD,60.59,61.85,60.59,61,530.62,32472.49
2018-05-16 09-PM,NEOUSD,60.5,61.17,60.5,60.59,42.33,2579.97
2018-05-16 08-PM,NEOUSD,61.27,61.42,60.29,60.5,100.48,6140.03
2018-05-16 07-PM,NEOUSD,60.72,61.31,60.56,61.27,612.61,37469.73
2018-05-16 06-PM,NEOUSD,60.94,61.55,60.7,60.72,55.02,3342.44
2018-05-16 05-PM,NEOUSD,60.67,61.55,60.33,60.94,301.79,18414.57
2018-05-16 04-PM,NEOUSD,61.3,61.3,60,60.67,449.01,27225.11
2018-05-16 03-PM,NEOUSD,60.1,61.6,60,61.3,167.32,10158.51
2018-05-16 02-PM,NEOUSD,60.01,60.33,59.8,60.1,200.55,12017.2
2018-05-16 01-PM,NEOUSD,61.5,62.27,59.01,60.01,799.43,48184.51
2018-05-16 12-PM,NEOUSD,61.56,62.22,61.47,61.5,328.49,20274.69
2018-05-16 11-AM,NEOUSD,61.92,62.27,61.56,61.56,472.5,29286.15
2018-05-16 10-AM,NEOUSD,61.04,62.27,60.58,61.92,541.93,33475.28
2018-05-16 09-AM,NEOUSD,61.1,61.1,60.33,61.04,1654.5,100264.64
2018-05-16 08-AM,NEOUSD,61.41,61.71,60.55,61.1,347.8,21194.3
2018-05-16 07-AM,NEOUSD,61,61.73,61,61.41,85.27,5243.74
2018-05-16 06-AM,NEOUSD,61.09,61.73,60.7,61,505.5,31082.76
2018-05-16 05-AM,NEOUSD,61.5,61.5,60.1,61.09,98.53,5973.98
2018-05-16 04-AM,NEOUSD,60.7,61.5,60.7,61.5,398.76,24443.3
2018-05-16 03-AM,NEOUSD,60.58,61.4,60.58,60.7,457.12,27831.5
2018-05-16 02-AM,NEOUSD,61.04,61.07,59.5,60.58,1318.75,79355.39
2018-05-16 01-AM,NEOUSD,62.84,62.87,60.24,61.04,919.28,56431.58
2018-05-16 12-AM,NEOUSD,62.9,63.37,62.13,62.84,385.19,24311.83
2018-05-15 11-PM,NEOUSD,62.1,63.41,62.1,62.9,503.03,31771.15
2018-05-15 10-PM,NEOUSD,63.25,64.14,62.1,62.1,9956.73,625353.23
2018-05-15 09-PM,NEOUSD,64.7,64.7,63.25,63.25,7720.41,491368.79
2018-05-15 08-PM,NEOUSD,64.8,65.09,64.05,64.7,323.49,20751.65
2018-05-15 07-PM,NEOUSD,64.83,64.91,64,64.8,214.2,13756.68
2018-05-15 06-PM,NEOUSD,64.8,65.09,64,64.83,1298.51,84074.43
2018-05-15 05-PM,NEOUSD,65.64,65.91,64.8,64.8,336.83,22007.54
2018-05-15 04-PM,NEOUSD,64.56,65.64,64.56,65.64,272.71,17711.14
2018-05-15 03-PM,NEOUSD,64.68,65.71,64.49,64.56,553.92,36166.15
